Transkribus-ID;AkteNummer;Akte_Scan;Finder-Tags;Datum;Tags;Dokumententyp;Titel;Nr. Of Pages;Transkibus-Transkription-Status
6490088;167;Akte_167_S001.jpg;Maschinell;27.05.1939;Nein;;Bestätigung Teilnahme goldene Hochzeit Cremer an Bürgermeister Murg;2;New 
6490087;168;Akte_168_S001.jpg;Maschinell, mitUnterschrift;24.05.1939;Nein;;Bitte durch Bürgermeister Murg um Teilnahme an goldener Hochzeit Cremer;2;New 
6489786;169;Akte_169_S001.jpg;Maschinell;undatiert;Nein;;Einladung 50. Stiftungsfest durch Männerchor Niederhof;2;New 
6489785;170;Akte_170_S001.jpg;Handschrift;22.05.1939;Nein;;Handschriftlicher Brief aus Sankt Gallen von Paul an Alfons;2;New 
6489785;170;Akte_170_S002.jpg;Handschrift, mitUnterschrift;22.05.1939;Nein;;Handschriftlicher Brief aus Sankt Gallen von Paul an Alfons;2;New 
6489793;171;Akte_171_S001.jpg;Maschinell;15.05.1939;Nein;;Absage des Männerchor Murg am Wertungssingen des Sängerkreises Waldshut ;2;New 
6490061;172;Akte_172_S001.jpg;Maschinell, mitUnterschrift;undatiert;Nein;;Bestätigung Auftrag Omnibusfahrt durch Fritz Zimmermann;4;New 
6490061;172;Akte_172_S002.jpg;Maschinell;undatiert;Nein;;Bestätigung Auftrag Omnibusfahrt durch Fritz Zimmermann;4;New 
6490061;172;Akte_172_S003.jpg;Maschinell, mitUnterschrift;undatiert;Nein;;Bestätigung Auftrag Omnibusfahrt durch Fritz Zimmermann;4;New 
6489792;173;Akte_173_S001.jpg;Maschinell, mitUnterschrift;15.05.1939;Nein;;Annerkennung für Erstellung einer Gedenkmappe;2;New 
6490060;174;Akte_174_S001.jpg;Maschinell;14.05.1939;Nein;;Gratulation an Paul Malzacher-Jauch zu Radioauftritt;2;New 
6489791;175;Akte_175_S001.jpg;Maschinell;11.05.1939;Nein;;Absage Stiftungsfest an Männerchor Schwörstadt;2;New 
6490059;176;Akte_176_S001.jpg;Maschinell, mitUnterschrift;11.05.1939;Nein;;Planungen Sängerfahrt des Murger Männerchors am 25. Juni 1939;6;New 
6490059;176;Akte_176_S002.jpg;Handschrift, mitUnterschrift;11.05.1939;Nein;;Planungen Sängerfahrt des Murger Männerchors am 25. Juni 1939;6;New 
6490059;176;Akte_176_S003.jpg;Maschinell, mitUnterschrift;11.05.1939;Nein;;Planungen Sängerfahrt des Murger Männerchors am 25. Juni 1939;6;New 
6490059;176;Akte_176_S004.jpg;Handschrift;11.05.1939;Nein;;Planungen Sängerfahrt des Murger Männerchors am 25. Juni 1939;6;New 
6490059;176;Akte_176_S005.jpg;Handschrift, mitUnterschrift;11.05.1939;Nein;;Planungen Sängerfahrt des Murger Männerchors am 25. Juni 1939;6;New 
6490015;177;Akte_177_S001.jpg;Maschinell, mitUnterschrift;06.11.1939;Nein;;Einladung Vorstandssitzung Männerchor Murg;2;New 
6489790;178;Akte_178_S001.jpg;Handschrift, Maschinell, mitUnterschrift;06.11.1939;Nein;;Ankündigung Zusammenstellung von Weihnachtspaketen für Soldaten;2;New 
6489789;179;Akte_179_S001.jpg;Handschrift, Maschinell, mitUnterschrift;29.12.1939;Nein;;Einladung Neujahrstreffen 1940;2;New 
6490014;180;Akte_180_S001.jpg;Maschinell;09.05.1939;Nein;;Bitte um Offerte für Sängerfahrt von Franz Zimmermann;2;New 
6490058;181;Akte_181_S001.jpg;Maschinell, mitUnterschrift;05.05.1939;Nein;;Asal bittet um Stellungnahme zu Sängerfest St. Blasien;2;New 
6489784;182;Akte_182_S001.jpg;Maschinell, mitUnterschrift;05.05.1939;Nein;;Bitte um Teilnahme anStiftungsfest durch Männerchor Schwörstadt;2;New 
6490057;183;Akte_183_S001.jpg;Maschinell, mitUnterschrift;05.05.1939;Nein;;Stellungnahme Zimmermann an Asal zu Sängerfest St. Blasien;2;New 
6490013;184;Akte_184_S001.jpg;Maschinell;15.04.1939;Nein;;Einladung Nachtessen durch Vereinsführer an Emil Huber ;2;New 
6489783;185;Akte_185_S001.jpg;Maschinell;15.04.1939;Nein;;Einladung Nachtessen durch Vereinsführer an Frau des Richard Peter;2;New 
6490012;186;Akte_186_S001.jpg;Maschinell;15.04.1939;Nein;;Einladung Nachtessen durch Vereinsführer an Fräulein Frieda Kaiser;2;New 
6490011;187;Akte_187_S001.jpg;Maschinell, mitUnterschrift;28.05.1939;Nein;;Offerte Fritz Zimmermann für Sängerfahrt ;2;New 
6490011;187;Akte_187_S002.jpg;Handschrift;28.05.1939;Nein;;Offerte Fritz Zimmermann für Sängerfahrt ;2;New 
6490010;188;Akte_188_S001.jpg;Maschinell;23.03.1939;Nein;;Entwurf neuer Vereinssatzungen und Diskussion zur Namensänderung des Männerchor Murg;2;New 
6489782;189;Akte_189_S001.jpg;Bild;11.03.1939;Nein;;Handschriftliche Postkarte von Hans und Otto aus Hirschegg;2;New 
6489782;189;Akte_189_S002.jpg;Handschrift, mitUnterschrift;11.03.1939;Nein;;Handschriftliche Postkarte von Hans und Otto aus Hirschegg;2;New 
6490009;190;Akte_190_S001.jpg;Maschinell;22.03.1939;Nein;;Planung von vier unterschiedlichen Touren für Sängerfahrt;2;New 
6489781;191;Akte_191_S001.jpg;Maschinell;01.03.1939;Nein;;Ablehnung Ehrenvereinsfüherschaft Asal durch Sängergau Baden;2;New 
6489781;191;Akte_191_S002.jpg;Maschinell, mitUnterschrift;01.03.1939;Nein;;Ablehnung Ehrenvereinsfüherschaft Asal durch Sängergau Baden;2;New 
6490056;192;Akte_192_S001.jpg;Maschinell, mitUnterschrift;23.02.1939;Nein;;Bitte um Auskunft zu Ehrenvereinsfüherschaft Asal an Sängergau Baden;2;New 
6489780;193;Akte_193_S001.jpg;Maschinell, mitUnterschrift;09.02.1939;Nein;;Erlaubnis Öffentliche Tanzstunde durch Landrat (1939);2;New 
6490044;194;Akte_194_S001.jpg;Maschinell;31.01.1939;Nein;;Bestellung von 300 Fastnachtsplaketten in Köln;2;New 
6490055;195;Akte_195_S001.jpg;Maschinell;31.01.1939;Nein;;Bitte um Erlaubnis Öffentliche Tanzstunde durch Landrat (1939);2;New 
6490043;196;Akte_196_S001.jpg;Maschinell;31.01.1939;Nein;;Bitte um Erlaubnis Öffentliche Tanzstunde durch Bürgermeisteramt Murg (1939);2;New 
6489818;197;Akte_197_S001.jpg;Maschinell, mitUnterschrift;11.01.1939;Nein;;Schriftlicher Rücktritt Asal als Vereinsführer;2;New 
6490042;198;Akte_198_S001.jpg;Handschrift, mitUnterschrift;08.01.1939;Nein;;Abmeldung Max Dübele von Singstunden;2;New 
6490041;199;Akte_199_S001.jpg;Maschinell;02.01.1939;Nein;;Mitteilung des Rücktritt Asal als Vereinsführer an Zimmermann;2;New 
6490039;200;Akte_200_S001.jpg;Maschinell, mitUnterschrift;23.07.1938;Nein;;Erinnerung an Beitragszahlung für das Jahr 1938 an den Männergesangverein vom Sängerkreis Waldshut;2;New 
6490038;201;Akte_201_S001.jpg;Maschinell, mitUnterschrift;07.12.1938;Nein;;Bitte um Mitteilung der Tätigkeit im Winterhilfswerk;2;New 
6490054;202;Akte_202_S001.jpg;Maschinell;undatiert;Nein;;Programm Männerchor Murg für Winterhilfswerk;2;New 
6490053;203;Akte_203_S001.jpg;Maschinell, mitUnterschrift;12.12.1938;Nein;;Dankesschreiben und Einladung zur Wiederholung des Herbstkonzerts für Winterhilfswerk;2;New 
6490037;204;Akte_204_S001.jpg;Maschinell;12.12.1938;Nein;;Bekanntgabe der Wiederholung des Herbstkonzerts für Winterhilfswerk;2;New 
6490052;205;Akte_205_S001.jpg;Maschinell;27.09.1938;Nein;;Einladung Probe Damenchor für gemischtes Herbstkonzert;2;New 
6489817;206;Akte_206_S001.jpg;Maschinell, mitUnterschrift;20.10.1938;Nein;;Widmung von 40 Sätzen „Essener Hammerlied“ durch Alfred Joop;2;New 
6490051;207;Akte_207_S001.jpg;Maschinell, mitUnterschrift;13.10.1938;Nein;;Aufführungsgenehmigung durch STAGMA (Staatlich genehmigte Gesellschaft zur Verwertung musikalischer Aufführungsrechte);2;New 
6490051;207;Akte_207_S002.jpg;Maschinell;13.10.1938;Nein;;Aufführungsgenehmigung durch STAGMA (Staatlich genehmigte Gesellschaft zur Verwertung musikalischer Aufführungsrechte);2;New 
6490036;208;Akte_208_S001.jpg;Maschinell;20.06.1938;Nein;;Bestätigung von 28 Teilnehmern bei 75. Jahrfeier Eintracht Karsau;2;New 
6489816;209;Akte_209_S001.jpg;Maschinell, mitUnterschrift;01.06.1938;Nein;;Bitte um Teilnahme durch Schweizerischer Hilfsverein;3;New 
6489815;210;Akte_210_S001.jpg;Maschinell;26.05.1938;Nein;;Dankschreiben des Gesangverein 'Eintracht' Karsau zur Teilnahme am Vereinsfest;2;New 
6490035;211;Akte_211_S001.jpg;Maschinell, mitUnterschrift;25.03.1938;Nein;;Rücktritt Asal als Schriftführer;2;New 
6490050;212;Akte_212_S001.jpg;Maschinell;04.03.1938;Nein;;Beitragsaufforderung des Sängerkreises 2 im Gau XV des Deutschen Sängerbundes an den Männergesangverein;2;New 
6490034;213;Akte_213_S001.jpg;Maschinell, mitUnterschrift;10.02.1938;Nein;;Anweisung zur Einhaltung von Brandschutzvorschriften bei Karnevalsveranstaltungen durch Bürgermeister;2;New 
6490049;214;Akte_214_S001.jpg;Maschinell, mitUnterschrift;16.12.1937;Nein;;Übersendung Ehrenabzeichen und Zahlungsaufforderung wegen 5. jähriger Mitgliedschaft im Badischen Sängerbund;2;New 
6490049;214;Akte_214_S002.jpg;Maschinell;16.12.1937;Nein;;Übersendung Ehrenabzeichen und Zahlungsaufforderung wegen 5. jähriger Mitgliedschaft im Badischen Sängerbund;2;New 
6490033;215;Akte_215_S001.jpg;Maschinell, mitUnterschrift;08.11.1937;Nein;;Information über Winterspende  und Antragsverfahren für den Sängerdank beim DSB;2;New 
6490048;216;Akte_216_S001.jpg;Maschinell, mitUnterschrift;18.10.1937;Nein;;Bitte um Winterspende an Vereinsmitglieder;2;New 
6490047;217;Akte_217_S001.jpg;Maschinell, mitUnterschrift;15.12.1937;Nein;;Erinnerung an die Bestellungspflicht der 'Deutschen Sängerbundes-Zeitung' für Vereine durch DSB;2;New 
6490032;218;Akte_218_S001.jpg;Maschinell, mitUnterschrift;21.07.1937;Nein;;Abschrift Bekanntgabe zur Genehmigung von Tanzstunden des Badischen Bezirksamt an Bürgermeister (1937);2;New 
6490006;219;Akte_219_S001.jpg;Maschinell;17.03.1937;Nein;;Aufruf zur Teilnahme an der Reichsstraßensammlung für WHW und öffentlichem Singen durch Sängerkreis Waldshut;2;New 
6489759;220;Akte_220_S001.jpg;Maschinell, mitUnterschrift;08.11.1937;Nein;;Informationsbrief zu Preisen für Ehrenantrag beim Badischen Sängerbund;2;New 
6489759;220;Akte_220_S002.jpg;Maschinell;08.11.1937;Nein;;Informationsbrief zu Preisen für Ehrenantrag beim Badischen Sängerbund;2;New 
6490005;221;Akte_221_S001.jpg;Maschinell, mitUnterschrift;28.09.1937;Nein;;Aufruf zur Meldung Gefallener Vereinsmitglieder im Ersten Weltkrieg durch Kreisführer;2;New 
6490031;222;Akte_222_S001.jpg;Maschinell;31.08.1937;Nein;;Beschwerde von Fritz Jung an Vereinsführungen Appell zur Einhaltung der Sängerdisziplin;4;New 
6490031;222;Akte_222_S002.jpg;Maschinell;31.08.1937;Nein;;Beschwerde von Fritz Jung an Vereinsführungen Appell zur Einhaltung der Sängerdisziplin;4;New 
6490031;222;Akte_222_S003.jpg;Maschinell, mitUnterschrift;31.08.1937;Nein;;Beschwerde von Fritz Jung an Vereinsführungen Appell zur Einhaltung der Sängerdisziplin;4;New 
6490030;223;Akte_223_S001.jpg;Maschinell, mitUnterschrift;23.08.1937;Nein;;Informationen zur Planung Besichtigung Salinen von Bad Dürrheim;2;New 
6490004;224;Akte_224_S001.jpg;Maschinell, mitUnterschrift;01.07.1937;Nein;;Mitgliedsschein N° 16228 im Deutscher Sängerbund, Fachschaft Männerchöre in der Reichsmusikkammer;2;New 
6490004;224;Akte_224_S002.jpg;Maschinell, mitUnterschrift;01.07.1937;Nein;;Mitgliedsschein N° 16228 im Deutscher Sängerbund, Fachschaft Männerchöre in der Reichsmusikkammer;2;New 
6489758;225;Akte_225_S001.jpg;Maschinell, mitUnterschrift;21.05.1927;Nein;;Offerte Omnibusfahrt nach München durch Fritz Zimmermann;2;New 
6489756;226;Akte_226_S001.jpg;Maschinell, mitUnterschrift;14.05.1937;Nein;;Erlaubnis Öffentliche Tanzstunde durch Bezirksamt (1937);2;New 
6490029;227;Akte_227_S001.jpg;Maschinell;23.03.1937;Nein;;Offerte Omnibusfahrt nach München durch Reinhard&Cie.;2;New 
6490029;227;Akte_227_S002.jpg;Maschinell, mitUnterschrift;23.03.1937;Nein;;Offerte Omnibusfahrt nach München durch Reinhard&Cie.;2;New 
6490028;228;Akte_228_S001.jpg;Maschinell, mitUnterschrift;25.01.1937;Nein;;Erlaubnis Öffentliche Tanzstunde durch Bezirksamt (01.1937);2;New 
6490003;229;Akte_229_S001.jpg;Maschinell, mitUnterschrift;02.03.1937;Nein;;Korrespondenz zum Monatsausweis Reichsmusikkammer für Februar 1937;2;New 
6490002;230;Akte_230_S001.jpg;Maschinell;04.03.1937;Nein;;Betreff Sängergroschen, Beitragserhebung für deutschen Sängerbund;2;New 
6490001;231;Akte_231_S001.jpg;Maschinell;20.02.1937;Nein;;Ankündigung zur Beschaffung neuer Chorwerke und Veranstaltungen im Sängerkreis;2;New 
6490001;231;Akte_231_S002.jpg;Handschrift;20.02.1937;Nein;;Ankündigung zur Beschaffung neuer Chorwerke und Veranstaltungen im Sängerkreis;2;New 
6490000;232;Akte_232_S001.jpg;Maschinell, mitUnterschrift;07.01.1937;Nein;;Schreiben zur Berichtigung der Ehrenurkunde des Herrn Billiger;2;New 
6490027;233;Akte_233_S001.jpg;Maschinell, mitUnterschrift;23.12.1936;Nein;;Durchschlag Sängerkreisführer für Formulare Bestandserhebung 1937;2;New 
6489666;234;Akte_234_S001.jpg;Maschinell, mitUnterschrift;23.12.1936;Nein;;Bestätigung von Spende 50 Liter Freibier durch Brauereigesellschaft Riegel, ehm. Meyer&Söhne Karlsruhe zu Kameradschaftsabend;2;New 
6489665;235;Akte_235_S001.jpg;Maschinell;14.12.1936;Nein;;Bitte um Durchführung Weihnachtssingen im Namen von Dr. Goebbels;2;New 
6489665;235;Akte_235_S002.jpg;Handschrift;14.12.1936;Nein;;Bitte um Durchführung Weihnachtssingen im Namen von Dr. Goebbels;2;New 
6489664;236;Akte_236_S001.jpg;Maschinell, mitUnterschrift;23.10.1936;Nein;;Absage von Fr. Hürzeler aus Bern an den Männerchor Murg für eine Einladung;2;New 
6489999;237;Akte_237_S001.jpg;Maschinell;29.09.1936;Nein;;Rundschreiben des Sängerkreis II im Badischen Sängerbund an die Vereinsführer zu Veranstaltungen und Pflichten;2;New 
6489998;238;Akte_238_S001.jpg;Maschinell;14.08.1936;Nein;;Aufforderung zur Umsetzung der Pflichten aus Rundschreiben durch Kreisführer;2;New 
6489663;239;Akte_239_S001.jpg;Maschinell, Handschrift, mitUnterschrift;07.12.1936;Nein;;Aufforderung zur Gehaltsangabe von Dirigent Wolf durch Reichsmusikkammer;2;New 
6489662;240;Akte_240_S001.jpg;Maschinell;24.10.1936;Nein;;Auflistung Vereinskosten und Übersendung STAGMA Ausweis durch Kreisrechner;2;New 
6489997;241;Akte_241_S001.jpg;Maschinell;12.10.1936;Nein;;Rechnung Eugen Schidhäussler Vereinsabzeichenfabrik Pforzheim;2;New 
6489996;242;Akte_242_S001.jpg;Maschinell, mitUnterschrift;21.10.1936;Nein;;Bitte um Vervollständigung der Papiere von Dirigent Wolf durch Reichsmusikkammer;2;New 
6489995;243;Akte_243_S001.jpg;Maschinell, mitUnterschrift;19.10.1936;Nein;;Eingangsbestätigung wegen Ehrungsurkunde durch Badischen Sängerbund;2;New 
6489994;244;Akte_244_S001.jpg;Maschinell;05.10.1936;Nein;;Ankündigung zur Einführung eines Stimmbildungskurses und zur Vereinheitlichung der Chorausbildung im Badischen Sängerbund;4;New 
6489994;244;Akte_244_S003.jpg;Maschinell, mitUnterschrift;05.10.1936;Nein;;Ankündigung zur Einführung eines Stimmbildungskurses und zur Vereinheitlichung der Chorausbildung im Badischen Sängerbund;4;New 
6489993;245;Akte_245_S001.jpg;Maschinell, mitUnterschrift;24.09.1936;Nein;;Dankschreiben für Teilnahme an 50-Jahrfeier der Gründung des „Deutscher Reichskriegsbund (Küffhäuserbund) e.V. Kriegerkammeradschaft Murg;2;New 
6489755;246;Akte_246_S001.jpg;Handschrift, mitUnterschrift;04.09.1936;Nein;;Handschriftliche Postkarte;2;New 
6489755;246;Akte_246_S002.jpg;Handschrift, mitUnterschrift;04.09.1936;Nein;;Handschriftliche Postkarte;2;New 
6489992;247;Akte_247_S001.jpg;Maschinell;18.07.1936;Nein;;Verlegung des Hotzengau-Sängerfests Oberhof und Teilnahmeerwartung an Vereinsführer des Sängerkreis 2;2;New 
6489991;248;Akte_248_S001.jpg;Maschinell;19.07.1936;Nein;;Information II zur Verlegung Hotzengau-Sängerfests Oberhof durch Gesangsverein Oberhof;2;New 
6489990;249;Akte_249_S001.jpg;Handschrift, mitUnterschrift;22.07.1936;Nein;;Handschriftlicher Brief zur Kenntnis [in Sütterlin];2;New 
6489754;250;Akte_250_S001.jpg;Maschinell, mitUnterschrift;02.07.1936;Nein;;Bundesabzeichen und Ehrennadeln für Burger und Bär durch Sängerbund;2;New 
6489661;251;Akte_251_S001.jpg;Maschinell;04.07.1936;Nein;;Information I zur Verlegung Hotzengau-Sängerfests Oberhof durch Gesangsverein Oberhof;2;New 
6489753;252;Akte_252_S001.jpg;Maschinell;23.03.1936;Nein;;Aufruf zur Teilnahme an Gesangfesten und Erinnerung an Beitragszahlungen im Sängerkreis 2;2;New 
6489752;253;Akte_253_S001.jpg;Maschinell, mitUnterschrift;26.05.1936;Nein;;Dank für Teilnahme an 10-Jahresfeier des Schützenvereins Murg;2;New 
6489751;254;Akte_254_S001.jpg;Maschinell, mitUnterschrift;17.03.1936;Nein;;Einladung von Theodor Enderle an Männerchor Murg zum Sängertreffen in Todtnau;2;New 
6489660;255;Akte_255_S001.jpg;Maschinell, mitUnterschrift;05.02.1936;Nein;;Information zu Verzögerung bei Rückmeldung durch Firma BADO (Baumgartner-Dossenbach);2;New 
6489660;255;Akte_255_S002.jpg;Maschinell;05.02.1936;Nein;;Information zu Verzögerung bei Rückmeldung durch Firma BADO (Baumgartner-Dossenbach);2;New 
6489989;256;Akte_256_S001.jpg;Maschinell, mitUnterschrift;06.05.1936;Nein;;Bestätigung Teilnahme 28 Sänger bei Bezirkssängerfest Oberhof;2;New 
6490008;257;Akte_257_S001.jpg;Maschinell, mitUnterschrift;08.05.1936;Nein;;Antwortschreiben des Dirigenten des Gesangvereins Schachen an den Männerchor Murg über eine geplante Maibummel-Teilnahme;2;New 
6489988;258;Akte_258_S001.jpg;Maschinell, mitUnterschrift;28.02.1936;Nein;;Aufforderung zur ausstehenden Bezahlung von Sammelquartieren bei Sängerbundfest in Karlsruhe;2;New 
6490007;259;Akte_259_S001.jpg;Maschinell, mitUnterschrift;05.02.1936;Nein;;Anweisung des Arbeitsamts Lörrach an Walter Wolf zur Weiterleitung von Unterlagen an die Reichsmusikerschaft;2;New 
6489987;260;Akte_260_S001.jpg;Maschinell, mitUnterschrift;07.03.1936;Nein;;Durchschlag Einladung zu Vorstandssitzung im Nebenzimmer Gasthaus Murgtal;2;New 
6489987;260;Akte_260_S002.jpg;Handschrift;07.03.1936;Nein;;Durchschlag Einladung zu Vorstandssitzung im Nebenzimmer Gasthaus Murgtal;2;New 
6489659;261;Akte_261_S001.jpg;Maschinell;28.02.1936;Nein;;Anweisung von Kreisrechner Schauenburg an den Männergesangverein zur Beitragszahlung und Abführung der Sängergroschen (1936);2;New 
6489746;262;Akte_262_S001.jpg;Maschinell;04.02.1936;Nein;;Einladung an Herrn Mutter zur Mitgliedschaft und Teilnahme an Fastnachtsveranstaltung ;2;New 
6489745;263;Akte_263_S001.jpg;Maschinell;23.12.1935;Nein;;Anweisung von Sängerkreisführer Wendling an die Vereinsführer zur Teilnahme an der WHW-Sammelaktion am 1. Januar 1936;2;New 
6489646;264;Akte_264_S001.jpg;Maschinell;15.09.1935;Nein;;Aufforderung von der Bundesgeschäftsstelle an den Männerchor Murg zur Einhaltung des Pflichtbezugs der 'Deutschen Sängerbundes-Zeitung' (1935);4;New 
6489646;264;Akte_264_S002.jpg;Maschinell, mitUnterschrift;15.09.1935;Nein;;Aufforderung von der Bundesgeschäftsstelle an den Männerchor Murg zur Einhaltung des Pflichtbezugs der 'Deutschen Sängerbundes-Zeitung' (1935);4;New 
6489646;264;Akte_264_S003.jpg;Maschinell;15.09.1935;Nein;;Aufforderung von der Bundesgeschäftsstelle an den Männerchor Murg zur Einhaltung des Pflichtbezugs der 'Deutschen Sängerbundes-Zeitung' (1935);4;New 
6489744;265;Akte_265_S001.jpg;Maschinell;23.12.1936;Nein;;Durchlag einer Bitte um Spende von Freibier an Brauerei Mutschler, Waldkirch im Breisgau;2;New 
6489645;266;Akte_266_S001.jpg;Maschinell;01.12.1935;Nein;;Dank für Rolle in Konzert an Frau o. Lüthy-Vogel;2;New 
6489743;267;Akte_267_S001.jpg;Maschinell, mitUnterschrift;21.11.1935;Nein;;Erlaubnis Öffentliche Tanzstunde durch Bezirksamt (11.1935);2;New 
6489644;268;Akte_268_S001.jpg;Maschinell, mitUnterschrift;22.11.1935;Nein;;Absageschreiben von Bürgermeister Josef Fricker an Ed. Asal bezüglich der Einladung zu einem Familienabend des Männerchor Murg;2;New 
6489742;269;Akte_269_S001.jpg;Maschinell;01.11.1935;Nein;;Bitte um Vereinsberichte an Bürgermeister Grass für NS-Press „Alemanne“;2;New 
6489814;270;Akte_270_S001.jpg;Maschinell;15.11.1935;Nein;;Anweisungen von Sängerkreisführer Wendling an alle Kreisvereine zu Notengabe und WHW-Wohltätigkeitsveranstaltungen;4;New 
6489814;270;Akte_270_S003.jpg;Maschinell;15.11.1935;Nein;;Anweisungen von Sängerkreisführer Wendling an alle Kreisvereine zu Notengabe und WHW-Wohltätigkeitsveranstaltungen;4;New 
6489658;271;Akte_271_S001.jpg;Maschinell, mitUnterschrift;27.10.1935;Nein;;Anfrage von Bezirksführer A. Mutter zur Klärung einer Beschwerde der Brauerei Höpfner, Karlsruhe;2;New 
6489658;271;Akte_271_S002.jpg;Maschinell;27.10.1935;Nein;;Anfrage von Bezirksführer A. Mutter zur Klärung einer Beschwerde der Brauerei Höpfner, Karlsruhe;2;New 
6489741;272;Akte_272_S001.jpg;Maschinell, mitUnterschrift;31.08.1935;Nein;;Abschrift des Gesetzes über Vermittlung von Musikaufführungen durch STAGMA;2;New 
6489741;272;Akte_272_S002.jpg;Handschrift, mitUnterschrift;31.08.1935;Nein;;Abschrift des Gesetzes über Vermittlung von Musikaufführungen durch STAGMA;2;New 
6489643;273;Akte_273_S001.jpg;Maschinell, mitUnterschrift;30.09.1935;Nein;;Information des Bürgermeisters zu neuen Vertrag für öffentliche Werbung/Anschlagwesen;2;New 
6489740;274;Akte_274_S001.jpg;Handschrift, mitUnterschrift;23.08.1935;Nein;;Handschriftlicher Brief aus Albruck;2;New 
6489657;275;Akte_275_S001.jpg;Maschinell;30.11.1934;Nein;;Einladung des Gesangvereins Schopfheim an den Männerchor Murg zur Teilnahme am 100-jährigen Jubiläum und Kreissängertag in Schopfheim (1935);4;New 
6489657;275;Akte_275_S003.jpg;Maschinell, mitUnterschrift;30.11.1934;Nein;;Einladung des Gesangvereins Schopfheim an den Männerchor Murg zur Teilnahme am 100-jährigen Jubiläum und Kreissängertag in Schopfheim (1935);4;New 
6489642;276;Akte_276_S001.jpg;Maschinell, mitUnterschrift;12.06.1935;Nein;;Erinnerung von Kreisrechner des Sängerkreis Waldshut an die Führer und Rechner der Kreisvereine zur Ablieferung des Sängergroschens für das 1. und 2. Quartal 1935;2;New 
6489656;277;Akte_277_S001.jpg;Maschinell;12.01.1935;Nein;;Aufforderung von Kreisführer Wilhelm Wendling an alle Vereinsführer und Chormeister zur Abgabe der Bestandserhebung und Teilnahmebestätigung für das Badische Bundessängerfest;2;New 
6489641;278;Akte_278_S001.jpg;Maschinell, mitUnterschrift;01.05.1935;Nein;;Austrittsschreiben von Otto Laule an den Männerchor Murg wegen Wegzug und veränderter Arbeitsverhältnisse;2;New 
6489655;279;Akte_279_S001.jpg;Maschinell, mitUnterschrift;31.01.1935;Nein;;Bestätigung einer Spende 40 Liter Freibier durch Brauereigesellschaft Riegel, ehm. Meyer&Söhne Karlsruhe;2;New 
6489640;280;Akte_280_S001.jpg;Maschinell;12.04.1935;Nein;;Anweisung von Sängerkreisführer Wendling an die Vereinsführer zur Mitwirkung der Männergesangvereine am „Nationalen Feiertag des deutschen Volkes“ am 1. Mai 1935;2;New 
6489639;281;Akte_281_S001.jpg;Maschinell, mitUnterschrift;12.03.1935;Nein;;Kostenerhebung Vereinsbeitrag zum Deutschen Sängerbund;2;New 
6489638;282;Akte_282_S001.jpg;Maschinell, mitUnterschrift;06.02.1935;Nein;;Dringende Aufforderung von Kreisführer Wendling an E. Asal, Führer des Männerchor Murg, zur Rücksendung der Bestandsaufnahme der Sängerzahl;2;New 
6489813;283;Akte_283_S001.jpg;Maschinell, mitUnterschrift;01.01.1935;Nein;;Rücktrittsschreiben von Theodor Enderle jr. als Dirigent des Männerchor Murg aufgrund Wegzugs durch Berufswechsel;2;New 
6489654;284;Akte_284_S001.jpg;Maschinell, mitUnterschrift;01.02.1935;Nein;;Genehmigung „Maskenball“ im Murgsaal durch NSDAP Ortsgruppenleiter Geiler;2;New 
6489739;285;Akte_285_S001.jpg;Maschinell;29.11.1934;Nein;;Rundschreiben von Bezirksführer Otto Buchter mit Verfügungen des Sängerbezirk Oberrheingau über die Durchführung von Veranstaltungen;2;New 
6489738;286;Akte_286_S001.jpg;Maschinell, mitUnterschrift;29.11.1934;Nein;;Anfrage von Fritz Jung an den Männerchor Murg um Befreiung von Vereinsverpflichtungen aufgrund Kriegsverletzung;2;New 
6489737;287;Akte_287_S001.jpg;Maschinell, mitUnterschrift;15.11.1934;Nein;;Postkarte von Kurt Layer mit Informationen zu seinem Konzertbesuch;2;New 
6489737;287;Akte_287_S002.jpg;Maschinell;15.11.1934;Nein;;Postkarte von Kurt Layer mit Informationen zu seinem Konzertbesuch;2;New 
6489653;288;Akte_288_S001.jpg;Maschinell, mitUnterschrift;17.11.1934;Nein;;Genehmigung Konzert im Murgsaal durch NSDAP Ortsgruppenleiter Geiler;2;New 
6489736;289;Akte_289_S001.jpg;Maschinell, mitUnterschrift;12.11.1934;Nein;;Formular zu Vereinsbeiträgen vom deutschen Sängerbund;2;New 
6489652;290;Akte_290_S001.jpg;Maschinell, mitUnterschrift;03.09.1934;Nein;;Abschrift des Reichstheatergesetzes zu Aufführungen durch Bürgermeister;2;New 
6489812;291;Akte_291_S001.jpg;Maschinell, mitUnterschrift;27.08.1934;Nein;;Information des Bürgermeisteramt zur Umwidmung von Zinsen der Gustav-Will Stiftung für Polizeiorchester am Reichsparteitag;2;New 
6489812;291;Akte_291_S002.jpg;Handschrift;27.08.1934;Nein;;Information des Bürgermeisteramt zur Umwidmung von Zinsen der Gustav-Will Stiftung für Polizeiorchester am Reichsparteitag;2;New 
6489735;292;Akte_292_S001.jpg;Maschinell;12.09.1934;Nein;;Mitteilung von Kreisführer E. Bachmann und Kreisrechner L. Feßenbecker an die Vereinsführer des Sängerkreises III (Lörrach) zur Absage der Auto-Sonderfahrt und Dringlichkeit der Beitragszahlungen;2;New 
